app,func,end_timestamp,duration,start_timestamp,fragments
11,4,1117637.512702942,30.039,1117607.4737029418,24
13,4,1117637.7187030315,30.089,1117607.6297030316,24
13,4,1117637.7187030315,30.089,1117607.6297030316,24
13,4,1117637.8180310726,30.028,1117607.7900310727,24
13,4,1117637.8180310726,30.028,1117607.7900310727,24
13,4,1117637.8332779408,30.026,1117607.8072779407,24
13,4,1117637.8332779408,30.026,1117607.8072779407,24
11,4,1117637.98487401,30.022,1117607.96287401,24
11,4,1117637.98487401,30.022,1117607.96287401,24
11,4,1117637.9989919662,30.011,1117607.9879919663,24
11,4,1117637.9989919662,30.011,1117607.9879919663,24
13,4,1117638.0936961174,30.105,1117607.9886961174,24
11,4,1117638.0538790226,30.056,1117607.9978790225,24
11,4,1117638.0538790226,30.056,1117607.9978790225,24
13,4,1117638.0936961174,30.089,1117608.0046961175,24
11,4,1117638.0511040688,30.034,1117608.0171040688,24
11,4,1117638.0511040688,30.034,1117608.0171040688,24
11,4,1117638.0530519483,30.028,1117608.0250519484,24
11,4,1117638.0530519483,30.028,1117608.0250519484,24
11,4,1117638.1115169525,30.059,1117608.0525169526,24
11,4,1117638.1115169525,30.059,1117608.0525169526,24
12,2,1117613.217017889,5.11,1117608.107017889,2
11,4,1117638.293956995,30.04,1117608.253956995,24
11,4,1117638.293956995,30.04,1117608.253956995,24
11,4,1117638.4224219322,30.053,1117608.3694219321,24
11,4,1117638.4224219322,30.053,1117608.3694219321,24
11,4,1117638.434581041,30.041,1117608.3935810411,24
11,4,1117638.434581041,30.022,1117608.412581041,24
11,4,1117638.4859380722,30.05,1117608.4359380722,24
11,4,1117638.4859380722,30.05,1117608.4359380722,24
11,4,1117638.5280680656,30.035,1117608.4930680657,24
11,4,1117638.5280680656,30.035,1117608.4930680657,24
11,4,1117638.651143074,30.035,1117608.6161430741,24
11,4,1117638.651143074,30.035,1117608.6161430741,24
11,4,1117638.6782820225,30.051,1117608.6272820225,24
11,4,1117638.6782820225,30.051,1117608.6272820225,24
13,4,1117638.688055992,30.038,1117608.650055992,24
13,4,1117638.688055992,30.038,1117608.650055992,24
11,4,1117638.733855009,30.035,1117608.6988550092,24
11,4,1117638.733855009,30.035,1117608.6988550092,24
11,4,1117638.835082054,30.057,1117608.7780820539,24
11,4,1117638.835082054,30.057,1117608.7780820539,24
13,4,1117638.8599100113,30.037,1117608.8229100113,24
13,4,1117638.8599100113,30.037,1117608.8229100113,24
11,4,1117638.9439530373,30.03,1117608.9139530372,24
11,4,1117638.9439530373,30.019,1117608.9249530372,24
11,4,1117638.9433100224,30.014,1117608.9293100224,24
11,4,1117638.9433100224,30.014,1117608.9293100224,24
13,4,1117638.9791839125,30.033,1117608.9461839125,24
13,4,1117638.9791839125,30.033,1117608.9461839125,24
13,4,1117639.149627924,30.037,1117609.112627924,24
13,4,1117639.149627924,30.037,1117609.112627924,24
11,4,1117639.2725930214,30.037,1117609.2355930214,24
11,4,1117639.2725930214,30.037,1117609.2355930214,24
13,4,1117639.320031881,30.049,1117609.271031881,24
13,4,1117639.320031881,30.049,1117609.271031881,24
11,4,1117639.3788089752,30.034,1117609.3448089752,24
11,4,1117639.3788089752,30.034,1117609.3448089752,24
11,4,1117639.6946029663,30.04,1117609.6546029663,24
11,4,1117639.6946029663,30.024,1117609.6706029663,24
11,4,1117639.991573095,30.02,1117609.971573095,24
11,4,1117639.991573095,30.02,1117609.971573095,24
11,4,1117640.0730800629,30.035,1117610.038080063,24
11,4,1117640.0730800629,30.035,1117610.038080063,24
11,4,1117640.102283001,30.053,1117610.0492830009,24
11,4,1117640.086671114,30.037,1117610.049671114,24
13,4,1117640.4400959015,30.048,1117610.3920959015,24
13,4,1117640.4400959015,30.032,1117610.4080959016,24
13,1,1117610.657136917,0.015,1117610.6421369172,1
13,4,1117640.7057509422,30.032,1117610.6737509423,24
13,4,1117640.7057509422,30.017,1117610.6887509422,24
13,4,1117640.7499949932,30.027,1117610.7229949932,24
13,4,1117640.7655808926,30.042,1117610.7235808927,24
11,4,1117641.336213112,30.119,1117611.2172131122,24
11,4,1117641.336213112,30.119,1117611.2172131122,24
11,4,1117641.3005969524,30.022,1117611.2785969523,24
11,4,1117641.3005969524,30.022,1117611.2785969523,24
11,4,1117641.313174963,30.022,1117611.291174963,24
11,4,1117641.313174963,30.022,1117611.291174963,24
11,4,1117641.7730910778,30.021,1117611.7520910779,24
11,4,1117641.7730910778,30.021,1117611.7520910779,24
11,4,1117641.9950499537,30.111,1117611.8840499537,24
11,4,1117641.9950499537,30.111,1117611.8840499537,24
11,4,1117642.1435480118,30.021,1117612.1225480118,24
11,4,1117642.155561924,30.033,1117612.122561924,24
11,4,1117642.280807972,30.03,1117612.250807972,24
11,4,1117642.280807972,30.03,1117612.250807972,24
13,4,1117642.498281002,30.224,1117612.274281002,24
13,4,1117642.498281002,30.224,1117612.274281002,24
13,4,1117642.363893032,30.024,1117612.339893032,24
13,4,1117642.363893032,30.024,1117612.339893032,24
13,4,1117642.6076619625,30.034,1117612.5736619625,24
13,4,1117642.6076619625,30.034,1117612.5736619625,24
11,4,1117642.7677590847,30.063,1117612.7047590846,24
11,4,1117642.7677590847,30.063,1117612.7047590846,24
11,4,1117643.0888290403,30.048,1117613.0408290403,24
11,4,1117643.0888290403,30.048,1117613.0408290403,24
11,4,1117643.2662870884,30.017,1117613.2492870884,24
11,4,1117643.2818639278,30.032,1117613.249863928,24
11,4,1117643.3682940006,30.026,1117613.3422940006,24
11,4,1117643.3682940006,30.026,1117613.3422940006,24
13,4,1117643.687493086,30.024,1117613.6634930861,24
13,4,1117643.687493086,30.024,1117613.6634930861,24
11,4,1117643.736826897,30.073,1117613.6638268968,24
11,4,1117643.736826897,30.073,1117613.6638268968,24
11,4,1117643.8431310654,30.032,1117613.8111310655,24
11,4,1117643.8431310654,30.032,1117613.8111310655,24
13,4,1117643.9494578838,30.036,1117613.9134578838,24
13,4,1117643.9494578838,30.036,1117613.9134578838,24
11,4,1117643.945045948,30.021,1117613.924045948,24
11,4,1117643.945045948,30.005,1117613.9400459481,24
13,4,1117644.032068014,30.022,1117614.0100680138,24
13,4,1117644.032068014,30.022,1117614.0100680138,24
13,4,1117644.0950100422,30.044,1117614.0510100422,24
13,4,1117644.0950100422,30.044,1117614.0510100422,24
13,4,1117644.109375,30.024,1117614.085375,24
13,4,1117644.109375,30.024,1117614.085375,24
13,4,1117644.1872160437,30.085,1117614.1022160437,24
13,4,1117644.1872160437,30.085,1117614.1022160437,24
13,4,1117644.4700388908,30.044,1117614.4260388908,24
13,4,1117644.4700388908,30.044,1117614.4260388908,24
13,4,1117644.5001010897,30.024,1117614.4761010897,24
13,4,1117644.5001010897,30.024,1117614.4761010897,24
13,4,1117644.5185070038,30.028,1117614.4905070039,24
13,4,1117644.5185070038,30.028,1117614.4905070039,24
11,4,1117644.588907957,30.034,1117614.554907957,24
11,4,1117644.588907957,30.034,1117614.554907957,24
13,4,1117644.767163992,30.041,1117614.726163992,24
13,4,1117644.767163992,30.041,1117614.726163992,24
13,4,1117644.82781291,30.007,1117614.82081291,24
13,4,1117644.82781291,30.007,1117614.82081291,24
13,4,1117644.8914868832,30.038,1117614.8534868832,24
13,4,1117644.8914868832,30.038,1117614.8534868832,24
13,4,1117644.903639078,30.025,1117614.878639078,24
13,4,1117644.903639078,30.025,1117614.878639078,24
11,4,1117645.003302097,30.042,1117614.9613020972,24
11,4,1117645.003302097,30.042,1117614.9613020972,24
11,4,1117645.1388869286,30.048,1117615.0908869286,24
11,4,1117645.1388869286,30.048,1117615.0908869286,24
13,4,1117645.1874790192,30.043,1117615.144479019,24
13,4,1117645.1874790192,30.043,1117615.144479019,24
13,4,1117645.294011116,30.04,1117615.254011116,24
13,4,1117645.294011116,30.04,1117615.254011116,24
11,4,1117645.4638319016,30.023,1117615.4408319015,24
11,4,1117645.4638319016,30.023,1117615.4408319015,24
11,4,1117645.504463911,30.043,1117615.461463911,24
11,4,1117645.504463911,30.043,1117615.461463911,24
13,4,1117645.50977993,30.033,1117615.47677993,24
13,4,1117645.50977993,30.033,1117615.47677993,24
11,4,1117645.7775149343,30.014,1117615.7635149343,24
11,4,1117645.7775149343,30.014,1117615.7635149343,24
13,4,1117645.8753070831,30.053,1117615.822307083,24
13,4,1117645.8753070831,30.053,1117615.822307083,24
11,4,1117645.9164431095,30.039,1117615.8774431094,24
11,4,1117645.9164431095,30.039,1117615.8774431094,24
13,4,1117646.012789965,30.024,1117615.988789965,24
13,4,1117646.012789965,30.024,1117615.988789965,24
11,4,1117646.3090701103,30.026,1117616.2830701103,24
11,4,1117646.3090701103,30.026,1117616.2830701103,24
11,4,1117646.5013868809,30.044,1117616.4573868809,24
11,4,1117646.5013868809,30.044,1117616.4573868809,24
11,4,1117646.685671091,30.058,1117616.6276710911,24
11,4,1117646.685671091,30.027,1117616.658671091,24
11,4,1117647.0832901,30.043,1117617.0402901,24
11,4,1117647.0832901,30.043,1117617.0402901,24
13,4,1117647.1741690636,30.074,1117617.1001690635,24
13,4,1117647.1741690636,30.059,1117617.1151690637,24
13,4,1117647.3135340214,30.042,1117617.2715340215,24
13,4,1117647.3135340214,30.042,1117617.2715340215,24
11,4,1117647.323909998,30.041,1117617.282909998,24
11,4,1117647.323909998,30.041,1117617.282909998,24
11,4,1117647.4059650898,30.031,1117617.3749650898,24
11,4,1117647.4059650898,30.031,1117617.3749650898,24
11,4,1117647.4158890247,30.039,1117617.3768890246,24
11,4,1117647.4158890247,30.039,1117617.3768890246,24
13,4,1117647.548805952,30.043,1117617.505805952,24
13,4,1117647.548805952,30.043,1117617.505805952,24
11,4,1117647.8098769188,30.021,1117617.7888769188,24
11,4,1117647.8098769188,30.021,1117617.7888769188,24
11,4,1117647.8652439115,30.028,1117617.8372439116,24
11,4,1117647.8652439115,30.028,1117617.8372439116,24
13,4,1117648.0170218945,30.085,1117617.9320218945,24
13,4,1117648.0014109612,30.054,1117617.9474109611,24
11,4,1117648.0857551098,30.021,1117618.0647551098,24
11,4,1117648.0857551098,30.021,1117618.0647551098,24
13,4,1117648.11550498,30.038,1117618.0775049801,24
13,4,1117648.11550498,30.022,1117618.09350498,24
13,4,1117648.359196901,30.038,1117618.3211969011,24
13,4,1117648.359196901,30.038,1117618.3211969011,24
13,4,1117648.497733116,30.032,1117618.465733116,24
13,4,1117648.497733116,30.032,1117618.465733116,24
13,4,1117648.893431902,30.043,1117618.8504319019,24
13,4,1117648.893431902,30.028,1117618.865431902,24
11,4,1117648.9406969547,30.029,1117618.9116969546,24
11,4,1117648.9406969547,30.029,1117618.9116969546,24
11,4,1117648.944220066,30.027,1117618.917220066,24
11,4,1117648.944220066,30.027,1117618.917220066,24
11,4,1117648.9767301085,30.052,1117618.9247301086,24
11,4,1117648.9767301085,30.052,1117618.9247301086,24
11,4,1117649.173990965,30.228,1117618.945990965,24
11,4,1117649.173990965,30.228,1117618.945990965,24
13,4,1117649.0154891014,30.038,1117618.9774891015,24
13,4,1117649.0154891014,30.038,1117618.9774891015,24
11,4,1117649.1704890728,30.164,1117619.0064890727,24
11,4,1117649.1704890728,30.164,1117619.0064890727,24
13,4,1117649.1264579296,30.038,1117619.0884579297,24
13,4,1117649.1264579296,30.038,1117619.0884579297,24
11,4,1117649.1951909063,30.099,1117619.0961909064,24
11,4,1117649.2108170986,30.114,1117619.0968170986,24
13,4,1117649.783404112,30.022,1117619.761404112,24
13,4,1117649.783404112,30.022,1117619.761404112,24
11,4,1117649.9843010902,30.032,1117619.9523010904,24
11,4,1117649.9843010902,30.032,1117619.9523010904,24
9,1,1117620.4747710228,0.447,1117620.0277710229,1
13,4,1117650.3291990757,30.244,1117620.0851990758,24
13,4,1117650.3291990757,30.244,1117620.0851990758,24
11,1,1117620.1429059503,0.015,1117620.1279059504,1
11,1,1117620.1429059503,0.015,1117620.1279059504,1
11,4,1117650.176156044,30.026,1117620.150156044,24
11,4,1117650.176156044,30.026,1117620.150156044,24
11,4,1117650.2795848846,30.011,1117620.2685848847,24
11,4,1117650.2795848846,30.011,1117620.2685848847,24
11,4,1117650.3202240467,30.036,1117620.2842240466,24
11,4,1117650.3202240467,30.036,1117620.2842240466,24
11,4,1117650.4180688858,30.071,1117620.3470688858,24
11,4,1117650.4180688858,30.071,1117620.3470688858,24
13,4,1117650.719743967,30.044,1117620.675743967,24
13,4,1117650.719743967,30.044,1117620.675743967,24
13,4,1117650.8592660427,30.1,1117620.7592660426,24
13,4,1117650.8592660427,30.084,1117620.7752660427,24
13,4,1117651.1886110306,30.083,1117621.1056110305,24
13,4,1117651.1886110306,30.083,1117621.1056110305,24
13,4,1117651.130865097,30.025,1117621.1058650971,24
13,4,1117651.130865097,30.025,1117621.1058650971,24
11,4,1117651.226541996,30.021,1117621.205541996,24
11,4,1117651.226541996,30.021,1117621.205541996,24
11,4,1117651.3671309948,30.021,1117621.3461309948,24
11,4,1117651.3671309948,30.021,1117621.3461309948,24
11,4,1117651.3790519238,30.027,1117621.3520519237,24
11,4,1117651.3790519238,30.027,1117621.3520519237,24
11,4,1117651.491950035,30.113,1117621.3789500352,24
11,4,1117651.491950035,30.113,1117621.3789500352,24
11,4,1117651.5110640526,30.048,1117621.4630640526,24
11,4,1117651.5110640526,30.048,1117621.4630640526,24
11,4,1117651.5456779003,30.035,1117621.5106779004,24
11,4,1117651.5456779003,30.035,1117621.5106779004,24
11,4,1117651.60562706,30.024,1117621.58162706,24
11,4,1117651.60562706,30.024,1117621.58162706,24
13,1,1117621.7765939236,0.015,1117621.7615939237,1
13,1,1117621.7765939236,0.015,1117621.7615939237,1
13,4,1117652.0524039268,30.041,1117622.0114039269,24
13,4,1117652.0524039268,30.041,1117622.0114039269,24
11,4,1117652.079376936,30.019,1117622.0603769359,24
11,4,1117652.079376936,30.019,1117622.0603769359,24
11,4,1117652.248292923,30.043,1117622.205292923,24
11,4,1117652.248292923,30.043,1117622.205292923,24
11,4,1117652.3705010414,30.032,1117622.3385010415,24
11,4,1117652.3705010414,30.032,1117622.3385010415,24
11,4,1117652.9527919292,30.032,1117622.9207919294,24
11,4,1117652.9527919292,30.032,1117622.9207919294,24
13,4,1117653.0182890892,30.041,1117622.9772890892,24
13,4,1117653.0182890892,30.041,1117622.9772890892,24
